#shell-id	x	y	z
0	0.277862	0.511393	-0.813185
0	0.213950	-0.397049	-0.892512
0	0.675761	-0.714795	-0.180042
0	-0.915707	0.029389	-0.400770
0	0.975735	0.131414	-0.175133
0	-0.053394	0.860146	0.507245
0	0.689852	0.623748	-0.367482
0	0.108262	0.325064	0.939475
0	-0.707076	0.689470	-0.157078
0	-0.760573	0.246692	-0.600560
0	-0.397970	-0.204383	0.894342
0	-0.188862	-0.004281	-0.981994
0	0.463172	0.860157	-0.213546
0	-0.110368	-0.754101	0.647419
0	-0.807066	0.444736	0.388399
0	0.147619	-0.867356	0.475292
0	0.733305	-0.231425	-0.639302
0	0.347283	-0.680873	0.644831
0	-0.580302	0.645147	0.497026
0	-0.964043	-0.222442	-0.145400
0	0.518572	-0.426370	0.741142
0	-0.472209	0.126186	0.872408
0	-0.288013	0.686156	0.668011
0	0.424571	0.724966	-0.542369
0	0.260589	-0.313114	0.913265
0	0.508144	-0.436464	-0.742489
0	0.623861	0.449746	0.639161
0	0.153897	-0.066769	-0.985828
0	-0.184664	-0.982410	0.027737
0	-0.882828	0.468631	0.031637
0	0.480781	0.863477	0.152505
0	-0.987288	0.130259	-0.091081
0	0.701387	0.712074	-0.031732
0	-0.340785	-0.526877	-0.778631
0	0.679278	0.119986	-0.724006
0	-0.083585	0.565109	-0.820771
0	0.449819	-0.830833	0.327686
0	0.872985	-0.384014	0.300716
0	0.725981	0.100187	0.680378
0	0.879087	0.004529	-0.476640
0	0.585745	0.446627	-0.676334
0	-0.827365	-0.332201	0.452890
0	0.070789	0.265226	-0.961584
0	-0.841431	-0.307103	-0.444614
0	0.147159	-0.975932	0.160936
0	-0.447477	-0.222444	-0.866189
0	0.296583	0.768873	0.566457
0	0.117602	-0.978189	-0.171220
0	-0.951249	0.204161	0.231177
0	-0.373870	0.859498	0.348546
0	-0.584519	-0.694881	-0.418901
0	-0.167115	-0.919897	0.354769
0	-0.200734	-0.931842	-0.302285
0	0.024518	0.634871	0.772229
0	0.441146	-0.897393	-0.008784
0	0.520612	-0.102325	0.847639
0	0.886139	0.447724	-0.119585
0	-0.808068	-0.544341	-0.225209
0	-0.656889	0.584666	-0.476091
