#shell-id	x	y	z
0	0.272861	0.905872	0.323948
0	-0.262754	-0.752670	-0.603696
0	-0.424341	-0.225933	0.876863
0	-0.016223	0.876903	-0.480393
0	-0.715076	-0.519471	0.467778
0	0.492377	0.854282	0.166633
0	0.956297	0.283465	0.071718
0	-0.170610	-0.570108	-0.803659
0	0.652593	-0.185990	-0.734527
0	-0.503168	-0.730864	-0.461151
0	0.842801	0.534454	0.063605
0	0.914657	-0.285919	-0.285751
0	-0.695130	0.714024	-0.083446
0	0.050618	0.354031	0.933863
0	-0.999321	-0.017762	-0.032272
0	-0.336083	0.769856	-0.542559
0	0.391318	0.031026	0.919733
0	-0.143999	-0.325050	0.934669
0	0.480342	0.667464	-0.569003
0	0.085832	0.971803	-0.219618
0	0.105130	0.091418	0.990248
0	-0.172922	0.504179	0.846110
0	0.937761	0.110856	0.329113
0	0.447455	-0.055108	-0.892607
0	-0.614997	0.768707	0.175694
0	-0.810868	-0.544369	0.214839
0	0.619136	0.376643	-0.689065
0	-0.878420	0.443878	-0.177060
0	0.852356	-0.031508	-0.522012
0	0.120447	-0.704087	0.699825
0	-0.146317	0.988632	-0.034602
0	0.134588	-0.180310	0.974358
0	0.379830	-0.530529	0.757805
0	-0.452870	-0.535975	-0.712488
0	-0.233288	0.924985	-0.299967
0	0.055980	-0.718787	-0.692973
0	-0.663184	-0.747697	0.033708
0	-0.854381	-0.394786	-0.337901
0	0.827081	-0.082643	0.555973
0	-0.701194	-0.656666	-0.277699
0	-0.435497	0.364927	0.822904
0	0.208538	-0.220832	-0.952757
0	0.636385	-0.026831	0.770905
0	0.374647	0.500926	-0.780201
0	-0.409899	0.254131	-0.876014
0	0.634518	-0.314552	0.706005
0	-0.246038	0.846173	0.472713
0	-0.401767	-0.908870	0.111977
0	-0.677568	-0.102848	0.728233
0	0.103753	0.575689	-0.811060
0	-0.967343	0.252869	0.017470
0	0.804211	-0.358073	0.474371
0	0.165705	0.054784	-0.984652
0	0.146249	-0.444632	0.883693
0	0.789957	-0.313718	-0.526829
0	-0.841372	0.531009	0.100607
0	-0.719819	0.603643	-0.342749
0	0.353148	-0.648356	-0.674478
0	0.587924	0.263505	0.764794
0	-0.576711	0.580257	-0.575071
0	-0.307862	-0.870862	0.383172
0	-0.438728	0.896678	-0.059052
0	0.514291	-0.736698	-0.439068
0	-0.835938	-0.252693	0.487189
0	0.598071	-0.502232	-0.624559
0	-0.679350	-0.488267	-0.547795
0	0.508695	-0.799022	0.320614
0	0.055191	-0.971587	-0.230160
0	0.944324	-0.171117	0.281018
0	0.745045	-0.559581	-0.363012
0	0.038274	0.878303	0.476569
0	-0.335017	-0.313749	-0.888440
0	0.205360	0.755467	-0.622171
0	0.933542	0.285517	-0.216748
0	-0.581405	-0.752509	0.309350
0	-0.180204	-0.982004	-0.056528
0	-0.965868	-0.004673	0.258992
0	0.349505	-0.912775	-0.211396
0	-0.792041	-0.204691	-0.575129
