#shell-id	x	y	z
0	0.534830	-0.346790	0.770515
0	0.263660	0.177359	-0.948170
0	-0.171378	-0.820818	-0.544874
0	0.329821	0.761270	-0.558288
0	-0.303643	-0.896094	0.323754
0	-0.978971	-0.106291	0.174123
0	-0.055222	-0.996609	-0.061003
0	0.621840	-0.536878	0.570155
0	-0.133798	0.791411	0.596461
0	0.774612	0.452552	-0.441785
0	0.061323	-0.434308	-0.898675
0	-0.578107	-0.525888	0.623887
0	0.104058	-0.076604	-0.991617
0	-0.193107	0.968233	0.158853
0	0.451915	-0.862595	0.227384
0	0.661881	-0.100491	0.742843
0	-0.881318	-0.182231	0.435971
0	-0.373242	0.568565	-0.733092
0	0.176392	-0.748043	0.639780
0	-0.745494	0.302243	0.594044
0	0.839649	0.437100	0.322386
0	0.512465	0.422299	0.747692
0	0.756539	-0.621795	-0.202536
0	0.242527	0.465221	0.851323
0	0.813821	-0.569072	0.117693
0	0.568749	0.081124	-0.818500
0	0.243771	0.931013	0.271645
0	0.516574	-0.468561	-0.716661
0	0.623233	0.169398	0.763469
0	-0.106475	-0.241557	-0.964528
0	0.339409	0.569996	-0.748269
0	0.768770	-0.280344	0.574804
0	-0.820821	-0.045893	-0.569339
0	-0.183450	0.024116	-0.982733
0	0.909314	-0.100057	-0.403902
0	-0.856551	0.374396	0.355173
0	0.682647	0.669475	0.292910
0	-0.048653	-0.972545	0.227573
0	0.977503	-0.162774	-0.134138
0	0.460493	0.332911	-0.822871
0	-0.758482	-0.325677	-0.564481
0	-0.671119	0.563882	0.481287
0	0.357412	0.651666	0.669020
0	0.432924	-0.698886	-0.569328
0	0.993459	-0.011676	0.113593
0	0.311605	-0.334358	-0.889442
0	0.284565	-0.312663	0.906236
0	0.577596	-0.205153	-0.790124
0	0.855211	0.515606	0.052586
0	0.432259	-0.748836	0.502391
0	-0.056407	-0.655370	-0.753199
0	-0.686868	-0.726335	-0.025489
0	-0.903396	0.419154	0.090474
0	-0.210340	0.970287	-0.119581
0	0.444997	0.784985	0.431017
0	-0.651873	0.685801	-0.323634
0	0.556665	-0.774388	-0.300745
0	0.707407	0.267252	-0.654332
0	0.366978	-0.074666	-0.927228
0	0.752484	0.620122	-0.221849
0	0.014312	-0.230538	0.972958
0	0.379338	0.205730	0.902096
0	-0.944706	0.290468	-0.152178
0	0.302032	0.952444	-0.040343
0	0.916695	-0.132714	0.376904
0	-0.251311	0.594688	0.763668
0	-0.770954	0.018017	0.636636
0	0.566760	0.710305	-0.417433
0	-0.151431	-0.434194	0.888000
0	0.961557	0.263935	0.075809
0	-0.205068	0.896596	-0.392508
0	-0.083790	-0.687000	0.721810
0	-0.017267	0.928803	0.370172
0	0.819701	-0.441501	0.364921
0	0.437475	-0.896321	-0.072277
0	-0.620241	-0.570555	-0.538301
0	0.310907	-0.868759	-0.385480
0	-0.060339	-0.866010	0.496372
0	0.905979	0.374146	-0.198031
0	-0.440210	0.073086	-0.894915
0	-0.114276	0.521100	-0.845810
0	-0.925063	-0.167384	-0.340940
0	0.485665	0.860361	0.154625
0	0.646973	-0.762128	0.024213
0	-0.527096	-0.833000	0.168170
