#shell-id	x	y	z
0	0.117044	0.322407	0.939337
0	0.982973	-0.152614	-0.102343
0	-0.525437	0.741320	-0.417565
0	0.868275	-0.296341	-0.397845
0	-0.521776	-0.478127	-0.706502
0	0.381559	0.923997	-0.025341
0	0.701358	0.698028	-0.144413
0	-0.144651	-0.940167	0.308483
0	-0.984112	-0.177543	0.001000
0	0.728844	0.217016	-0.649377
0	-0.012433	-0.821052	-0.570717
0	0.533115	-0.137400	0.834811
0	-0.603432	-0.771191	-0.202817
0	-0.020397	0.999731	-0.011019
0	0.910502	0.205952	0.358566
0	0.671877	-0.734361	0.096410
0	0.861652	0.496739	0.103952
0	-0.894789	0.440647	-0.071995
0	0.722595	-0.150171	-0.674763
0	0.343768	-0.730255	-0.590382
0	-0.783044	0.479203	-0.396492
0	0.874854	0.399993	-0.273196
0	-0.461201	-0.807847	0.366983
0	-0.188638	0.164300	0.968205
0	0.220388	-0.908070	0.356142
0	-0.456036	0.363566	0.812312
0	-0.729891	-0.176264	-0.660447
0	-0.955065	0.131679	-0.265541
0	-0.153803	0.545659	0.823772
0	0.200454	0.939641	0.277296
0	0.061369	0.522747	-0.850276
0	0.734181	0.519352	0.437323
0	-0.205228	-0.610446	-0.765008
0	0.188557	-0.935742	-0.298051
0	0.281914	-0.672013	0.684780
0	0.569083	-0.458883	0.682328
0	-0.780096	0.584375	0.223507
0	-0.346503	-0.664118	0.662483
0	0.663310	0.538674	-0.519470
0	0.029954	0.796437	-0.603980
0	0.254013	-0.370127	0.893579
0	-0.481125	-0.019887	0.876426
0	-0.798241	0.160735	-0.580495
0	-0.433590	-0.190089	-0.880833
0	0.918060	0.069745	-0.390259
0	0.439845	0.370312	-0.818172
0	-0.634868	0.532935	0.559395
0	0.521531	-0.806921	-0.277278
0	-0.148968	-0.201676	0.968058
0	0.379425	-0.924297	0.041376
0	-0.164952	0.041095	-0.985445
0	0.411134	0.763016	0.498773
