#shell-id	x	y	z
0	0.792427	0.309433	0.525653
0	0.263234	0.444050	-0.856462
0	0.789054	-0.435378	-0.433404
0	-0.318279	0.240514	0.916980
0	0.795796	-0.359017	0.487663
0	0.929041	-0.094215	-0.357780
0	-0.346336	0.067333	-0.935691
0	0.307230	0.249055	0.918467
0	0.284313	0.872008	-0.398456
0	0.419278	0.903665	-0.087156
0	0.277366	0.114688	-0.953895
0	-0.647091	-0.627020	-0.433728
0	0.546713	0.323786	-0.772184
0	0.679575	0.731136	0.060155
0	-0.957022	-0.290005	0.002244
0	-0.130214	-0.737018	0.663212
0	-0.916650	-0.239182	0.320226
0	0.148160	-0.971232	-0.186433
0	0.947675	-0.217119	0.234032
0	-0.722747	-0.477392	0.499733
0	-0.044106	0.422816	0.905141
0	0.821455	0.544593	-0.169203
0	-0.451053	-0.850431	-0.270774
0	0.089937	0.895077	0.436748
0	0.671943	-0.643646	0.366350
0	-0.450210	-0.638206	0.624503
0	-0.553573	0.017773	0.832611
0	-0.927690	0.349466	0.131397
0	-0.846247	-0.482893	-0.225122
0	0.842547	-0.523623	0.126226
0	-0.537869	0.543520	-0.644424
0	-0.998793	0.031595	0.037594
0	-0.006411	0.717866	0.696151
0	0.949875	0.124079	0.286953
0	-0.056416	-0.986009	0.156858
0	0.761130	-0.169485	-0.626064
0	0.553244	-0.667336	-0.498582
0	0.073898	-0.896070	0.437718
0	-0.402723	0.825607	-0.395205
0	-0.246647	-0.541082	-0.803988
0	0.547315	0.446344	0.707971
0	-0.610766	-0.123640	-0.782098
0	-0.044914	0.527894	-0.848122
0	0.181179	0.974073	0.135484
0	0.559886	-0.395685	-0.727984
0	-0.005036	-0.103941	-0.994571
0	-0.593056	-0.739565	0.318320
0	0.256113	-0.832743	-0.490862
0	0.280646	-0.953138	0.112988
0	0.038743	-0.223150	0.974014
0	-0.736334	0.651363	0.183134
0	0.590202	-0.802778	0.084904
0	-0.340476	0.388271	-0.856342
0	-0.619009	0.215355	-0.755281
0	0.305961	-0.588094	-0.748688
0	-0.831103	0.032502	-0.555168
0	0.355801	0.739974	0.570827
0	0.462804	-0.859504	-0.216947
0	0.244990	-0.706486	0.663971
0	-0.779166	-0.156444	0.606980
