#shell-id	x	y	z
0	0.763468	-0.645775	0.009517
0	-0.708144	0.385855	-0.591311
0	-0.738380	-0.001971	0.674382
0	0.579017	-0.781564	0.232158
0	-0.470968	0.449395	-0.759100
0	0.776013	-0.083858	0.625117
0	-0.263560	0.695954	-0.667970
0	-0.669582	0.681382	0.295600
0	-0.497203	-0.859318	0.119843
0	-0.762652	-0.283410	0.581412
0	0.252215	0.850529	0.461507
0	-0.317333	0.850432	-0.419601
0	0.887192	-0.276107	0.369669
0	-0.671743	-0.729756	-0.127353
0	0.872843	0.486896	0.032826
0	0.063855	0.612199	-0.788121
0	-0.715765	-0.540859	0.441760
0	0.921911	-0.378184	0.084003
0	-0.200300	0.191797	0.960778
0	0.113568	0.260097	0.958880
0	-0.101221	0.882413	0.459458
0	-0.177968	-0.521541	-0.834459
0	-0.277889	0.205949	-0.938276
0	-0.785027	-0.518694	-0.338657
0	-0.364396	-0.082017	-0.927625
0	-0.545528	-0.218587	0.809085
0	0.095985	0.966817	0.236755
0	-0.867722	0.184780	0.461427
0	-0.983453	-0.166322	0.071813
0	0.302843	0.711157	-0.634461
0	0.990236	-0.076158	0.116762
0	0.531088	-0.842765	-0.087708
0	0.404768	0.895693	0.184112
0	-0.063234	0.997932	-0.011565
0	0.114886	-0.486600	-0.866038
0	-0.033137	0.023360	-0.999178
0	-0.307908	-0.428755	0.849330
0	-0.809474	-0.259439	-0.526729
0	0.053537	0.737664	0.673042
0	0.046216	-0.951401	0.304468
0	0.248503	0.894967	-0.370513
0	0.260416	-0.943718	-0.203911
0	-0.380635	-0.652517	-0.655239
0	0.397335	-0.403429	-0.824239
0	-0.973969	0.142578	0.176229
0	0.752603	-0.458402	-0.472711
0	-0.042474	-0.314761	0.948220
0	-0.192400	0.478511	-0.856744
0	0.769379	-0.555272	0.315798
0	0.511002	0.754095	-0.412575
0	-0.225999	-0.971480	0.071777
0	0.534195	0.509915	-0.674257
0	-0.633717	-0.153764	-0.758129
0	-0.917407	-0.101863	0.384692
0	-0.652255	0.289805	0.700412
0	-0.416016	0.805831	0.421386
0	-0.333580	0.934205	-0.126433
0	0.525961	-0.591029	-0.611596
0	-0.278839	-0.117719	0.953096
0	0.250158	-0.691305	-0.677878
0	-0.876995	0.434823	0.204471
0	-0.921178	-0.021946	-0.388523
0	-0.002217	-0.820837	0.571159
0	-0.887433	-0.380889	0.259588
0	0.627864	0.478107	0.614167
0	-0.727664	-0.664974	0.168270
0	-0.547080	0.653538	-0.523060
0	0.552409	0.725478	0.410520
0	0.555716	-0.157590	0.816300
0	-0.488524	0.090155	0.867880
0	-0.429966	-0.364470	-0.826009
0	-0.939486	-0.264105	-0.218207
