#shell-id	x	y	z
0	-0.811477	0.329275	-0.482787
0	0.349219	0.890124	0.292788
0	0.156797	-0.431195	-0.888530
0	-0.411645	-0.600148	0.685836
0	-0.686543	0.727036	-0.008773
0	-0.258830	-0.075698	-0.962952
0	0.844833	0.246712	0.474754
0	0.787808	-0.059090	0.613079
0	0.944670	0.302379	-0.127145
0	0.783339	-0.562663	0.264177
0	0.076209	0.957324	-0.278788
0	-0.264122	0.651224	0.711440
0	0.462188	0.886569	0.019421
0	-0.233704	-0.798329	-0.555025
0	-0.502408	-0.054878	0.862887
0	0.623473	0.471755	0.623481
0	0.870676	-0.490859	-0.031318
0	-0.975909	0.209528	0.060823
0	0.643988	-0.173309	-0.745147
0	0.965269	0.016314	-0.260750
0	-0.057770	0.839869	0.539706
0	0.055817	-0.155097	0.986321
0	-0.474028	0.434796	0.765669
0	0.624988	-0.569298	0.534125
0	0.423411	-0.905342	0.032842
0	0.560183	0.704039	-0.436490
0	0.149495	0.384229	0.911054
0	0.482587	0.340809	-0.806820
0	0.200447	0.394832	-0.896621
0	-0.868013	-0.245926	0.431363
0	0.432957	0.303232	0.848880
0	-0.799749	-0.519495	0.300877
0	-0.521393	-0.708702	-0.475280
0	0.646894	0.737729	0.193092
0	0.182711	0.983107	0.010791
0	0.378062	0.887854	-0.262266
0	0.254169	0.813892	-0.522473
0	-0.531380	0.022016	-0.846847
0	0.380944	-0.757786	0.529757
0	0.893406	-0.312606	-0.322651
0	-0.340117	0.814823	0.469451
0	0.557562	-0.779097	0.286588
0	0.414854	-0.506426	0.755929
0	0.846586	-0.080107	-0.526189
0	0.930754	0.310264	0.193478
0	-0.121940	-0.650416	0.749727
0	-0.172083	0.668962	-0.723103
0	-0.051698	-0.957114	-0.285060
0	-0.620842	0.293700	-0.726840
0	-0.047597	-0.642297	-0.764976
0	-0.101592	0.437603	-0.893411
0	0.352638	0.578535	0.735489
0	-0.676581	-0.452086	0.581254
0	-0.674843	-0.195980	-0.711462
0	0.833960	0.551152	0.027254
0	0.540245	-0.805446	-0.243705
0	-0.053913	0.850058	-0.523923
0	0.114540	-0.992808	0.034829
0	0.558488	-0.631466	-0.537904
0	0.773339	0.523962	0.356945
0	0.343521	-0.244863	0.906662
0	-0.243056	0.943353	0.225850
0	0.751510	-0.589773	-0.295637
0	0.233896	0.104050	-0.966678
0	0.936536	-0.016239	0.350196
0	0.933059	-0.286415	0.217639
0	0.044266	-0.149913	-0.987708
0	-0.348433	0.199222	0.915918
0	0.719175	0.153742	-0.677607
0	0.731036	-0.389756	-0.560069
0	0.659744	0.737075	-0.146488
0	0.257426	-0.919241	0.297872
0	0.996516	0.053826	0.063714
