#shell-id	x	y	z
0	0.715137	0.515317	-0.472259
0	-0.712824	0.107203	-0.693101
0	0.181888	-0.778327	-0.600936
0	-0.894360	-0.396124	-0.207861
0	0.868060	-0.417769	0.268217
0	-0.262145	-0.139120	0.954948
0	-0.366072	-0.309634	-0.877564
0	0.853272	-0.521110	0.019238
0	-0.480243	0.046154	0.875920
0	0.593602	-0.484416	-0.642634
0	0.425603	0.903261	0.054598
0	0.510833	-0.784170	0.352316
0	-0.411363	0.448565	-0.793454
0	0.957199	-0.147374	0.249102
0	0.656607	0.753853	0.023956
0	-0.068288	0.620252	0.781425
0	-0.810692	-0.358795	-0.462650
0	0.798768	-0.343929	-0.493642
0	0.703686	0.667696	-0.242916
0	0.958075	0.100890	-0.268169
0	0.854964	-0.067386	-0.514292
0	-0.491587	0.181077	-0.851794
0	-0.156381	-0.727455	-0.668098
0	0.307245	-0.948009	-0.082941
0	0.013106	-0.041113	0.999069
0	0.217714	0.959223	-0.180253
0	-0.707241	0.696420	0.121696
0	0.499481	0.529411	-0.685742
0	0.154981	-0.473225	0.867202
0	-0.296285	-0.044789	-0.954049
0	-0.216380	0.136462	0.966725
0	-0.838647	-0.544137	0.024215
0	0.302692	-0.929198	0.212056
0	-0.961416	0.275032	0.006067
0	-0.675697	-0.322931	0.662683
0	0.232162	-0.223135	0.946737
0	0.150540	0.482695	0.862754
0	-0.152198	0.393632	0.906581
0	-0.547619	-0.099168	-0.830830
0	0.428192	-0.320690	-0.844873
0	0.216228	-0.681776	0.698876
0	0.043349	0.880117	0.472774
0	-0.391633	-0.754861	-0.526125
0	-0.390599	-0.563770	-0.727733
0	-0.077770	-0.232145	-0.969567
0	-0.260245	0.839395	-0.477167
0	0.625622	0.584237	0.516977
0	-0.830127	0.263806	-0.491218
0	-0.345134	0.570207	0.745484
0	-0.023817	0.938961	-0.343199
0	0.285991	0.698952	-0.655496
0	-0.709755	0.677309	-0.193652
0	-0.481433	-0.849342	0.216427
0	0.476851	-0.645504	0.596605
0	0.272378	0.904821	0.327276
0	-0.055863	-0.319685	0.945876
0	-0.999961	0.004136	0.007758
0	0.487401	0.241871	-0.839010
0	-0.511871	-0.721479	0.466321
0	0.538556	0.790000	0.293016
0	0.457380	-0.718456	-0.524046
0	-0.745538	-0.610976	-0.266235
0	-0.846739	-0.217114	0.485690
0	0.067176	-0.995199	0.071174
0	-0.961357	-0.272795	0.037095
0	0.640571	-0.384562	0.664666
0	-0.745766	-0.168925	-0.644435
0	-0.699977	0.554561	-0.449993
0	0.259488	0.864042	-0.431390
0	0.289044	0.441924	-0.849209
0	-0.168271	-0.981948	-0.086392
0	-0.595583	-0.381690	-0.706819
0	0.018213	0.808260	-0.588545
0	-0.859262	0.448718	0.245601
0	0.882205	0.023154	0.470296
0	-0.510450	0.821593	0.253824
0	0.697363	0.053850	-0.714692
0	-0.684649	0.610756	0.397784
0	-0.959756	-0.141730	-0.242447
0	-0.067714	-0.606856	0.791922
0	0.270097	-0.888678	-0.370539
0	0.531002	-0.845672	0.053623
0	0.873862	0.403412	-0.271340
0	0.665447	-0.219859	-0.713332
0	0.945600	-0.179013	-0.271653
0	0.055329	-0.971826	-0.229113
