#shell-id	x	y	z
0	-0.227113	0.831331	-0.507255
0	0.511867	0.675483	0.530768
0	-0.945745	-0.277240	-0.169426
0	-0.937031	-0.227808	0.264721
0	0.197411	0.155891	-0.967846
0	-0.741893	0.397413	0.540053
0	0.330539	0.936966	-0.113311
0	-0.210606	0.925069	0.316059
0	0.487862	-0.604757	0.629491
0	-0.205343	-0.662711	-0.720173
0	-0.720624	0.631428	0.286355
0	-0.764483	0.269231	-0.585730
0	-0.155888	0.251822	-0.955136
0	0.459371	-0.476455	-0.749646
0	-0.174255	0.579636	-0.796026
0	0.359935	-0.168530	-0.917630
0	-0.999500	0.026634	0.017024
0	0.900808	-0.087848	-0.425239
0	-0.771045	-0.236372	0.591285
0	0.019943	0.113106	0.993383
0	-0.734227	0.554178	-0.392170
0	-0.859188	-0.506152	0.074874
0	-0.145221	0.744467	0.651674
0	0.921828	-0.348124	-0.170421
0	0.443817	0.866659	0.227880
0	0.487398	0.536619	-0.688827
0	-0.430537	-0.791276	0.434189
0	-0.129588	-0.759115	0.637928
0	-0.698828	-0.056653	-0.713043
0	-0.059910	-0.942603	0.328497
0	0.507588	-0.816747	0.274370
0	0.543605	0.387058	0.744769
0	0.725096	0.551234	-0.412767
0	-0.511924	-0.207338	0.833634
0	0.119062	-0.460717	-0.879525
0	-0.396769	-0.040365	-0.917031
0	0.738382	0.626616	0.249288
0	-0.068621	-0.992033	-0.105651
0	0.917332	0.005896	0.398079
0	-0.490845	0.297884	-0.818740
0	-0.773966	0.630721	-0.056291
0	-0.222454	0.969177	-0.105881
0	0.500009	-0.859789	-0.103696
0	-0.151313	-0.882459	-0.445387
0	-0.929411	0.305084	-0.207652
0	-0.632917	-0.767720	0.100109
0	0.669766	-0.108187	-0.734649
0	-0.234894	-0.368503	-0.899461
0	-0.173676	-0.482993	0.858227
0	-0.792787	-0.359724	-0.492024
0	-0.465291	0.732930	0.496305
