#shell-id	x	y	z
0	0.947637	-0.275750	0.161080
0	-0.171676	-0.685821	0.707232
0	-0.662630	-0.718452	-0.211536
0	0.533637	-0.838040	-0.113666
0	-0.463190	-0.845813	0.264680
0	0.882432	-0.125689	-0.453339
0	0.329954	0.679659	0.655129
0	-0.344997	0.654816	0.672453
0	0.572712	0.236155	-0.785004
0	0.182220	-0.837382	-0.515352
0	0.833725	-0.410839	-0.368936
0	-0.486861	0.416875	0.767582
0	-0.691254	-0.712852	0.118360
0	-0.945822	-0.271053	-0.178747
0	-0.875820	-0.218359	0.430417
0	-0.118035	0.057040	0.991370
0	0.958941	-0.239719	-0.151549
0	0.863683	0.229390	0.448812
0	0.627619	-0.559827	-0.541006
0	-0.206839	0.322810	-0.923586
0	-0.719824	0.689858	-0.077137
0	0.870815	-0.489187	-0.048752
0	-0.313644	-0.386213	0.867448
0	-0.757453	-0.054538	0.650608
0	0.794619	0.496406	0.349515
0	0.160167	0.849044	0.503458
0	0.949808	0.292540	-0.110836
0	-0.275345	0.959065	-0.066180
0	-0.170765	-0.510752	-0.842598
0	-0.845905	-0.531213	-0.047504
0	-0.315224	0.245428	0.916733
0	0.688933	0.347556	0.636064
0	0.471788	-0.777249	-0.416294
0	0.309100	-0.858921	0.408303
0	0.320857	0.218658	0.921542
0	-0.076560	-0.225193	0.971302
0	-0.005812	0.999772	0.020532
0	-0.456139	-0.435401	-0.776121
0	-0.166809	-0.887450	0.429659
0	-0.011038	0.951977	0.305970
0	0.077919	-0.807079	0.585279
0	-0.191894	0.609792	-0.768980
0	0.827564	0.486272	-0.280495
0	-0.647603	0.209202	-0.732697
0	0.427802	-0.110502	0.897092
0	0.660350	-0.473638	0.582757
0	0.232092	0.963001	-0.136979
0	-0.497886	0.846874	-0.186856
0	-0.486368	-0.872930	-0.037927
0	0.998517	0.003639	0.054317
0	-0.443941	0.423964	-0.789412
0	0.006966	-0.704471	-0.709698
0	-0.416217	0.675804	-0.608319
0	-0.064910	0.957569	-0.280800
0	-0.712858	-0.395496	0.579151
0	0.389737	0.750573	-0.533615
0	0.165388	-0.019874	0.986028
0	0.043849	0.496527	-0.866913
0	0.712796	-0.653878	-0.253704
0	0.590017	0.611790	0.526871
0	-0.029106	-0.293341	-0.955565
0	-0.477643	-0.534571	0.697203
0	-0.285179	0.930417	0.230211
0	0.565877	-0.101475	-0.818221
0	0.435866	0.817361	0.376751
0	0.837625	-0.262750	0.478902
0	0.783806	0.014036	0.620847
0	0.718682	-0.280754	-0.636140
0	-0.166656	0.496900	0.851655
0	0.254855	0.948916	0.186032
0	-0.939895	0.029701	-0.340168
0	0.637142	0.643179	-0.424701
0	-0.579199	-0.125190	-0.805516
0	-0.971590	-0.035262	0.234028
0	-0.613114	0.687364	-0.389387
0	-0.365114	-0.086547	0.926931
0	0.817119	-0.498296	0.289857
