#shell-id	x	y	z
0	0.475658	0.344911	0.809189
0	-0.326336	0.336952	-0.883158
0	0.112771	-0.913768	-0.390270
0	0.777443	-0.501546	-0.379518
0	0.055431	0.397980	-0.915718
0	0.822494	0.557209	-0.114113
0	0.669897	-0.250643	-0.698868
0	0.279815	0.031634	0.959533
0	0.363696	-0.647929	0.669263
0	0.874497	0.423249	0.236886
0	0.083171	-0.996459	-0.012362
0	0.705517	0.507436	-0.494726
0	-0.008329	-0.715812	0.698244
0	0.306244	-0.342407	-0.888241
0	-0.481881	0.813903	0.324580
0	-0.938500	-0.226979	0.260190
0	0.229301	-0.894864	0.382936
0	0.748603	0.158356	-0.643830
0	0.273312	0.876050	0.397288
0	0.444200	-0.894845	0.044042
0	-0.374112	-0.708630	0.598234
0	-0.094183	-0.020240	0.995349
0	-0.865141	0.418330	-0.276644
0	-0.072745	-0.373595	-0.924735
0	0.428859	0.399083	-0.810440
0	0.628572	-0.045034	0.776446
0	-0.620908	-0.766897	-0.162303
0	-0.149708	-0.926046	0.346447
0	0.992078	0.081603	0.095514
0	0.960318	-0.272331	-0.060214
0	-0.252372	-0.659572	-0.708007
0	-0.293609	-0.955544	-0.026993
0	-0.125379	0.693527	0.709437
0	0.539666	0.804461	-0.248201
0	0.781271	0.261231	0.566899
0	-0.485430	0.598851	0.636974
0	-0.457984	-0.029072	0.888485
0	0.906375	-0.122349	-0.404371
0	0.896307	-0.075978	0.436876
0	-0.756265	0.653592	0.029683
0	0.671651	-0.394112	0.627345
0	0.605880	-0.710205	0.358494
0	0.599727	0.614863	0.512124
