#shell-id	x	y	z
0	0.997988	-0.046192	-0.043426
0	0.619075	0.152227	0.770437
0	0.645762	0.454093	0.613833
0	0.933376	0.009795	-0.358765
0	-0.389333	-0.429542	-0.814809
0	0.282359	0.735993	-0.615295
0	0.584373	-0.692627	0.422819
0	0.809863	0.343394	-0.475608
0	-0.136321	-0.869852	-0.474104
0	-0.814644	0.397360	-0.422446
0	0.214787	0.910813	-0.352542
0	0.563095	-0.823203	0.072533
0	0.578059	0.286407	-0.764081
0	0.328438	-0.707872	0.625337
0	0.965113	0.204488	0.163530
0	-0.320779	-0.481001	0.815929
0	0.767310	-0.145124	0.624639
0	0.529655	-0.805270	-0.266470
0	-0.052728	-0.985034	-0.164095
0	-0.776015	0.604966	-0.178375
0	-0.056839	-0.348713	-0.935505
0	-0.909721	0.317921	0.267083
0	0.942310	0.290867	-0.165676
0	-0.771689	-0.064089	0.632762
0	0.935674	-0.345457	0.071932
0	0.125083	-0.765035	-0.631725
0	0.037008	-0.985598	0.165007
0	0.386403	0.883650	0.264303
0	0.614969	0.788551	-0.000974
0	0.322032	0.134166	0.937174
0	-0.283144	0.221975	0.933036
0	0.520344	-0.167354	0.837398
0	-0.701688	0.547794	0.455582
0	0.217466	-0.908196	-0.357616
0	-0.058276	0.855028	-0.515298
0	0.777912	-0.253388	-0.575019
0	0.558309	-0.082442	-0.825527
0	0.944851	-0.102392	0.311083
0	-0.579847	-0.573037	0.579143
0	0.644224	0.692357	0.324990
0	0.434578	-0.693637	-0.574465
0	0.527112	-0.412015	-0.743233
0	-0.831459	-0.430755	-0.350893
0	-0.316786	-0.947255	0.048516
0	-0.780210	0.608641	0.144323
0	0.137860	0.631589	0.762948
0	0.214973	-0.522680	-0.824980
0	-0.586482	0.456550	-0.669030
0	-0.050558	-0.343576	0.937763
0	0.221761	-0.171768	0.959853
0	0.290075	-0.462614	0.837762
0	0.329880	-0.890949	0.312073
0	-0.844081	-0.152575	-0.514050
0	-0.323244	-0.138640	0.936105
0	-0.004096	0.636325	-0.771410
0	0.030811	-0.025263	-0.999206
0	0.415198	0.702864	0.577574
0	-0.287890	0.956729	0.042286
0	-0.762573	-0.589628	0.266122
0	0.514155	0.792990	-0.326819
0	-0.841592	-0.538093	-0.046687
