#shell-id	x	y	z
0	-0.776339	-0.246347	0.580182
0	-0.281781	-0.959411	0.011423
0	0.211851	0.922130	-0.323721
0	-0.087730	0.080151	-0.992914
0	-0.667024	0.641059	0.379634
0	0.063921	-0.370583	0.926597
0	-0.552672	-0.163068	-0.817289
0	0.200625	-0.334317	-0.920859
0	-0.842169	-0.434530	0.319274
0	-0.936433	0.119913	0.329719
0	0.280501	0.322244	0.904145
0	0.093748	0.819858	-0.564841
0	0.242667	0.663101	-0.708102
0	-0.870935	-0.255981	-0.419460
0	-0.734718	-0.658195	-0.164225
0	0.551724	0.754215	0.356035
0	0.153636	0.227288	-0.961632
0	-0.206409	0.592246	0.778871
0	0.822164	-0.009912	-0.569164
0	-0.080679	0.918074	-0.388112
0	-0.668757	0.472393	-0.574117
0	0.186455	-0.925001	-0.331071
0	-0.329477	-0.047741	-0.942956
0	-0.442073	0.640739	-0.627715
0	0.537163	0.609085	0.583499
0	0.039302	0.482220	0.875168
0	0.747157	0.524366	0.408407
0	0.518350	0.850585	0.088425
0	-0.200262	0.795630	0.571723
0	-0.170438	0.749262	-0.639967
0	0.084574	0.977955	0.190924
0	0.152105	-0.986153	-0.066080
0	-0.437096	0.423793	0.793314
0	-0.458283	-0.863617	0.210099
0	-0.065672	-0.885165	-0.460620
0	-0.778561	0.528559	-0.338332
0	0.957557	0.276911	-0.080032
0	-0.482826	-0.578551	0.657387
0	-0.801599	0.270746	0.533044
0	-0.438514	0.659006	0.611078
0	0.975928	-0.144062	0.163737
0	0.510577	-0.846733	0.149514
0	-0.270309	0.522069	-0.808936
0	0.344295	-0.834832	0.429554
0	0.893496	0.410632	0.181787
0	-0.316366	0.240147	-0.917738
0	-0.954207	0.280270	0.104588
0	-0.925519	-0.164293	0.341207
0	0.007867	0.596772	-0.802372
0	-0.487628	-0.419564	-0.765627
0	-0.033826	-0.990915	0.130166
0	-0.723565	0.679789	-0.119750
0	-0.263771	0.947654	-0.179937
0	0.743810	-0.208302	0.635104
0	-0.821563	0.560078	0.106523
0	0.396641	0.781269	-0.481970
0	-0.180736	0.049784	0.982271
0	0.759226	0.067110	0.647358
0	-0.424307	0.143575	0.894064
0	-0.691337	-0.484903	0.535652
0	-0.322099	-0.900359	-0.292586
0	0.309548	0.777020	0.548106
0	0.843533	-0.424148	-0.329470
0	0.705134	0.342940	0.620628
0	-0.404071	-0.142377	0.903579
0	-0.901027	0.415142	-0.125727
0	-0.906008	0.016454	-0.422940
0	0.638290	0.677993	-0.364569
0	0.641591	-0.479477	-0.598717
0	-0.511918	0.378812	-0.771000
0	-0.628769	0.765718	0.135370
0	0.551709	0.333131	-0.764618
0	0.052184	0.201715	0.978053
0	0.403904	-0.908254	-0.109252
0	0.677148	0.728036	-0.106935
0	0.041260	0.720065	0.692679
0	0.583156	-0.711968	0.391191
0	0.845876	0.528655	-0.070836
0	0.635095	-0.217347	-0.741225
0	0.996458	0.004601	-0.083968
0	0.559302	-0.108157	0.821878
0	0.275071	0.591883	0.757634
0	0.284068	0.434212	-0.854848
0	-0.634562	-0.059207	0.770601
0	-0.974718	-0.137017	-0.176499
0	-0.443032	0.813246	0.377299
0	0.872129	-0.282334	0.399597
