1,34,34,0.28209479177387814
2,0,3,0.3862742020231896
2,3,0,0.3862742020231896
3,3,12,-0.3862742020231896
3,12,3,-0.3862742020231896
4,0,0,-0.31539156525252005
4,3,3,-0.31539156525252005
4,12,12,0.6307831305050401
5,0,12,-0.3862742020231896
5,12,0,-0.3862742020231896
6,0,0,0.3862742020231896
6,3,3,-0.3862742020231896
7,1,3,0.8850653848899652
7,3,1,0.8850653848899652
7,3,6,-0.8850653848899652
7,6,3,-0.8850653848899652
8,4,12,-1.8775072063475284
8,8,12,0.6258357354491761
8,12,4,-1.8775072063475284
8,12,8,0.6258357354491761
9,1,3,-0.3345232717786446
9,3,1,-0.3345232717786446
9,3,6,-0.3345232717786446
9,6,3,-0.3345232717786446
9,12,15,2.0071396306718676
9,15,12,2.0071396306718676
10,4,12,0.7096310218181701
10,8,12,0.7096310218181701
10,12,4,0.7096310218181701
10,12,8,0.7096310218181701
10,12,23,-0.9461746957575601
10,23,12,-0.9461746957575601
11,0,1,0.15867832037280646
11,1,0,0.15867832037280646
11,3,4,0.31735664074561293
11,3,8,0.15867832037280646
11,4,3,0.31735664074561293
11,8,3,0.15867832037280646
11,12,13,-1.2694265629824517
11,12,17,-1.2694265629824517
11,12,27,0.42314218766081724
11,13,12,-1.2694265629824517
11,17,12,-1.2694265629824517
11,27,12,0.42314218766081724
12,1,12,0.7096310218181701
12,6,12,0.7096310218181701
12,12,1,0.7096310218181701
12,12,6,0.7096310218181701
12,12,21,-0.9461746957575601
12,21,12,-0.9461746957575601
13,0,1,-0.1672616358893223
13,1,0,-0.1672616358893223
13,3,8,0.1672616358893223
13,8,3,0.1672616358893223
13,12,13,1.0035698153359338
13,12,17,-1.0035698153359338
13,13,12,1.0035698153359338
13,17,12,-1.0035698153359338
14,1,12,-0.6258357354491761
14,6,12,1.8775072063475284
14,12,1,-0.6258357354491761
14,12,6,1.8775072063475284
15,0,1,0.2212663462224913
15,1,0,0.2212663462224913
15,3,4,-1.3275980773349478
15,3,8,0.2212663462224913
15,4,3,-1.3275980773349478
15,8,3,0.2212663462224913
16,2,3,1.4492523407401987
16,3,2,1.4492523407401987
16,4,6,-4.830841135800663
16,6,4,-4.830841135800663
16,6,8,1.4492523407401987
16,8,6,1.4492523407401987
17,5,12,-4.183631145250245
17,9,12,8.36726229050049
17,11,12,-0.836726229050049
17,12,5,-4.183631145250245
17,12,9,8.36726229050049
17,12,11,-0.836726229050049
18,2,3,-0.713562525707996
18,3,2,-0.713562525707996
18,6,8,0.713562525707996
18,8,6,0.713562525707996
18,13,15,7.135625257079961
18,15,13,7.135625257079961
18,15,17,-7.135625257079961
18,17,15,-7.135625257079961
19,5,12,2.931257186404721
19,9,12,1.9541714576031473
19,11,12,-0.9770857288015736
19,12,5,2.931257186404721
19,12,9,1.9541714576031473
19,12,11,-0.9770857288015736
19,15,21,-7.816685830412589
19,17,23,2.605561943470863
19,21,15,-7.816685830412589
19,23,17,2.605561943470863
20,2,3,0.3256952429338579
20,3,2,0.3256952429338579
20,4,6,0.6513904858677158
20,6,4,0.6513904858677158
20,6,8,0.3256952429338579
20,8,6,0.3256952429338579
20,13,15,-5.211123886941726
20,15,13,-5.211123886941726
20,15,17,-5.211123886941726
20,17,15,-5.211123886941726
20,21,23,5.211123886941726
20,23,21,5.211123886941726
21,5,12,-1.029938790752852
21,9,12,-2.059877581505704
21,11,12,-1.029938790752852
21,12,5,-1.029938790752852
21,12,9,-2.059877581505704
21,12,11,-1.029938790752852
21,15,21,4.119755163011408
21,17,23,4.119755163011408
21,21,15,4.119755163011408
21,23,17,4.119755163011408
21,23,27,-1.6479020652045633
21,27,23,-1.6479020652045633
22,1,1,-0.3178460113381421
22,4,4,-0.9535380340144264
22,6,6,-0.9535380340144264
22,8,8,-0.3178460113381421
22,13,13,5.721228204086558
22,15,15,11.442456408173117
22,17,17,5.721228204086558
22,21,21,-7.628304272115411
22,23,23,-7.628304272115411
22,27,27,1.0171072362820548
23,2,12,-1.029938790752852
23,7,12,-2.059877581505704
23,10,12,-1.029938790752852
23,12,2,-1.029938790752852
23,12,7,-2.059877581505704
23,12,10,-1.029938790752852
23,13,21,4.119755163011408
23,17,21,4.119755163011408
23,21,13,4.119755163011408
23,21,17,4.119755163011408
23,21,27,-1.6479020652045633
23,27,21,-1.6479020652045633
24,1,1,0.3256952429338579
24,4,4,0.3256952429338579
24,6,6,-0.3256952429338579
24,8,8,-0.3256952429338579
24,13,13,-5.211123886941726
24,17,17,5.211123886941726
24,21,21,5.211123886941726
24,23,23,-5.211123886941726
25,2,12,0.9770857288015736
25,7,12,-1.9541714576031473
25,10,12,-2.931257186404721
25,12,2,0.9770857288015736
25,12,7,-1.9541714576031473
25,12,10,-2.931257186404721
25,13,21,-2.605561943470863
25,17,21,7.816685830412589
25,21,13,-2.605561943470863
25,21,17,7.816685830412589
26,1,1,-0.356781262853998
26,4,4,1.7839063142699902
26,6,6,1.7839063142699902
26,8,8,-0.356781262853998
26,13,13,3.5678126285399805
26,15,15,-21.406875771239882
26,17,17,3.5678126285399805
27,2,12,-0.836726229050049
27,7,12,8.36726229050049
27,10,12,-4.183631145250245
27,12,2,-0.836726229050049
27,12,7,8.36726229050049
27,12,10,-4.183631145250245
28,1,1,0.48308411358006625
28,4,4,-7.246261703700994
28,6,6,7.246261703700994
28,8,8,-0.48308411358006625
29,2,4,2.0617159375891374
29,4,2,2.0617159375891374
29,5,6,-14.432011563123961
29,6,5,-14.432011563123961
29,7,8,14.432011563123961
29,8,7,14.432011563123961
29,8,10,-2.0617159375891374
29,10,8,-2.0617159375891374
30,5,13,-7.2160057815619805
30,9,13,36.080028907809904
30,11,13,-21.64801734468594
30,11,17,1.0308579687945687
30,13,5,-7.2160057815619805
30,13,9,36.080028907809904
30,13,11,-21.64801734468594
30,17,11,1.0308579687945687
31,2,4,-1.1292483261854838
31,4,2,-1.1292483261854838
31,5,6,2.634912761099462
31,6,5,2.634912761099462
31,7,8,2.634912761099462
31,8,7,2.634912761099462
31,8,10,-1.1292483261854838
31,10,8,-1.1292483261854838
31,14,15,15.809476566596771
31,15,14,15.809476566596771
31,16,17,-52.69825522198924
31,17,16,-52.69825522198924
31,17,19,15.809476566596771
31,19,17,15.809476566596771
32,5,13,6.0986379884326825
32,9,13,-6.0986379884326825
32,11,13,-10.977548379178828
32,11,17,1.2197275976865365
32,13,5,6.0986379884326825
32,13,9,-6.0986379884326825
32,13,11,-10.977548379178828
32,16,21,-24.39455195373073
32,17,11,1.2197275976865365
32,19,21,48.78910390746146
32,20,23,-4.878910390746146
32,21,16,-24.39455195373073
32,21,19,48.78910390746146
32,23,20,-4.878910390746146
33,2,4,0.6765831377780491
33,4,2,0.6765831377780491
33,5,6,0.6765831377780491
33,6,5,0.6765831377780491
33,7,8,-0.6765831377780491
33,8,7,-0.6765831377780491
33,8,10,-0.6765831377780491
33,10,8,-0.6765831377780491
33,14,15,-16.237995306673177
33,15,14,-16.237995306673177
33,17,19,16.237995306673177
33,19,17,16.237995306673177
33,22,23,27.063325511121963
33,23,22,27.063325511121963
33,23,25,-27.063325511121963
33,25,23,-27.063325511121963
34,5,13,-3.930592837408714
34,9,13,-6.550988062347856
