#shell-id	x	y	z
0	0.770756	-0.636829	-0.019602
0	-0.933049	0.253861	-0.254900
0	-0.698596	0.593385	-0.399822
0	0.706640	0.321879	-0.630121
0	0.561605	0.693599	-0.451133
0	0.330845	-0.650867	-0.683311
0	-0.991737	-0.127561	-0.013608
0	0.417042	-0.861637	-0.289235
0	-0.867228	-0.445153	0.223057
0	0.076785	-0.486616	0.870235
0	0.346649	0.444965	-0.825736
0	0.045600	0.085823	-0.995266
0	-0.818697	-0.513091	-0.257822
0	-0.534575	-0.629649	-0.563713
0	-0.009866	0.882001	0.471144
0	0.457809	-0.876996	0.145907
0	0.721834	-0.218893	0.656538
0	-0.393787	0.162568	-0.904712
0	0.650338	-0.273232	-0.708805
0	0.465853	0.038267	-0.884035
0	0.611255	0.246815	0.751964
0	0.164002	0.770228	-0.616321
0	-0.411992	0.604503	-0.681791
0	0.636577	0.771005	-0.017907
0	-0.235491	-0.256157	-0.937512
0	0.357457	0.894184	0.269553
0	0.060940	-0.997324	-0.040379
0	0.942648	-0.280116	-0.181524
0	0.172557	-0.886523	0.429302
0	-0.881935	-0.145163	-0.448462
0	-0.889774	-0.008788	0.456317
0	0.267104	0.940997	-0.207796
0	-0.150018	-0.627904	-0.763695
0	-0.206335	0.333276	0.919974
0	0.701858	-0.563728	-0.435438
