#shell-id	x	y	z
0	-0.073295	-0.840662	0.536578
0	0.568377	0.406881	0.715119
0	-0.326943	0.096578	0.940096
0	-0.809636	0.484471	-0.331326
0	0.368491	-0.903001	0.220915
0	0.941513	0.119128	0.315218
0	-0.354988	0.569735	-0.741205
0	-0.586537	-0.688830	0.426013
0	-0.021844	0.539250	0.841862
0	0.955026	-0.214162	-0.205086
0	-0.713777	-0.677198	-0.178676
0	-0.735630	-0.137944	0.663189
0	-0.213399	-0.976616	0.026109
0	0.603743	-0.465631	-0.647057
0	-0.235248	-0.437362	0.867971
0	-0.924583	-0.331260	0.188184
0	0.677229	-0.128628	0.724442
0	-0.241238	0.891362	0.383768
0	0.205890	-0.018853	0.978394
0	0.289776	0.820857	0.492163
0	0.700195	-0.695619	-0.160749
