#shell-id	x	y	z
0	0.067116	0.327649	-0.942413
0	0.232532	-0.704496	-0.670533
0	0.820318	-0.257660	0.510577
0	0.821960	0.533211	-0.200168
0	-0.457531	0.162348	0.874247
0	0.418208	-0.802660	0.425251
0	0.910096	-0.294577	-0.291463
0	0.177082	0.510952	0.841172
0	0.986031	-0.009405	-0.166298
0	-0.736629	0.047490	-0.674628
0	-0.499129	0.638415	0.585915
0	0.776439	0.200693	-0.597382
0	-0.190174	-0.616134	0.764338
0	0.050541	0.719056	0.693112
0	0.220313	-0.255907	0.941262
0	-0.517955	-0.134154	0.844823
0	0.625655	-0.353085	0.695620
0	-0.154107	-0.987402	0.035898
0	-0.539152	0.604273	-0.586660
0	0.693514	-0.052916	-0.718498
0	-0.734286	-0.483425	0.476576
0	0.334782	0.384114	-0.860452
0	0.255766	-0.709969	0.656146
0	-0.580468	-0.659221	-0.478000
0	0.962771	0.267197	-0.040959
0	-0.677300	-0.711322	-0.187846
0	0.393241	0.886348	-0.244434
0	-0.588912	0.745365	0.312431
0	0.655530	0.748690	-0.098706
0	-0.926508	0.278786	-0.252706
0	0.100257	-0.488364	-0.866862
0	-0.132492	0.985746	-0.103681
0	-0.618157	-0.421370	-0.663573
0	0.390931	-0.910270	-0.136311
0	0.494987	-0.156879	0.854621
0	0.015989	0.794297	-0.607319
0	0.812909	-0.557631	-0.168008
0	0.833167	-0.540278	0.118039
0	0.800149	0.227371	0.555035
0	-0.101776	-0.251672	-0.962446
0	-0.084109	0.548253	-0.832072
0	0.254913	0.817208	0.516904
0	0.406130	-0.901632	0.148722
0	0.024730	-0.034802	0.999088
0	-0.463512	-0.614205	0.638677
0	-0.606373	0.371532	0.703047
0	-0.393457	-0.334404	-0.856367
0	0.370236	-0.463155	0.805241
0	-0.589458	-0.378256	0.713766
0	-0.801109	0.248302	0.544582
0	0.956605	-0.290516	-0.022538
0	-0.433150	-0.900628	-0.035352
0	-0.442712	-0.842530	-0.306838
0	0.162286	-0.905500	0.392089
0	-0.187341	0.209634	0.959665
0	0.315953	0.047837	0.947568
0	-0.387568	-0.617063	-0.684854
0	0.259968	0.086129	-0.961768
0	0.642048	-0.766211	-0.026385
0	0.786651	0.481035	0.387022
0	-0.584570	-0.142143	-0.798795
0	-0.365534	0.454081	0.812524
0	0.913769	0.003072	0.406223
0	-0.637406	0.726032	-0.258054
0	0.854723	0.511826	0.086500
0	0.109959	0.939985	-0.323012
0	-0.042842	0.885370	0.462909
0	-0.295180	-0.804939	0.514725
0	0.929902	0.262141	0.258002
0	0.905300	0.273707	-0.324834
0	-0.730240	0.518022	0.445425
0	-0.754138	0.513402	-0.409505
0	0.992637	-0.005423	0.121003
0	0.586942	0.713347	-0.382931
0	-0.899424	0.003322	0.437064
0	0.326609	-0.847420	-0.418576
0	-0.113590	0.975943	0.186100
0	-0.172645	-0.952702	-0.250106
