#shell-id	x	y	z
0	0.318656	0.941858	0.106593
0	-0.417322	0.112281	0.901795
0	0.443900	0.691055	-0.570434
0	-0.802345	-0.103662	0.587790
0	0.880797	-0.209933	0.424412
0	-0.308590	0.860563	-0.405220
0	0.799163	-0.006118	0.601084
0	0.541543	-0.492416	0.681364
0	-0.815972	0.502267	0.286213
0	-0.028469	-0.951005	0.307863
0	-0.463706	-0.480924	0.744103
0	-0.345315	-0.701532	-0.623386
0	-0.653719	0.725216	0.216132
0	0.094138	0.655026	0.749719
0	0.422335	-0.854051	-0.303694
0	-0.489304	0.528178	0.693981
0	-0.530112	-0.500795	-0.684241
0	-0.729913	0.420384	0.538985
0	-0.214451	-0.627667	0.748361
0	0.365994	-0.746840	-0.555228
0	-0.287348	-0.484407	-0.826306
0	0.667475	0.256445	0.699080
0	-0.354009	-0.004859	-0.935229
0	-0.813331	-0.523091	0.254693
0	0.028497	0.999467	-0.015920
0	-0.897118	-0.358014	-0.258854
0	0.908010	-0.244510	-0.340195
0	0.948941	0.255023	-0.185673
0	0.125976	-0.198459	-0.971980
0	-0.620013	-0.716750	0.319147
0	0.734637	-0.623523	0.267446
0	0.104623	-0.778293	-0.619123
0	-0.130252	-0.849464	-0.511317
0	-0.232906	-0.064869	0.970333
0	0.086029	0.962396	0.257669
0	0.796912	-0.164164	-0.581362
0	0.702172	-0.252436	0.665756
0	0.658362	-0.751617	0.040393
0	-0.219376	0.593376	0.774454
0	-0.294110	0.492356	-0.819198
0	-0.599412	0.000614	-0.800440
0	0.376596	0.853054	-0.361211
0	-0.593394	0.281616	0.754040
0	-0.983453	-0.164198	-0.076543
0	0.728714	0.482706	0.485768
0	0.232508	-0.248580	0.940291
0	0.179073	0.255991	0.949948
0	0.837402	0.237822	0.492137
0	0.358005	0.858886	0.366261
0	-0.749258	0.454690	-0.481529
0	-0.511678	-0.853881	0.095252
0	-0.195473	0.971832	0.131657
0	0.501224	-0.831956	0.237956
0	-0.604144	0.648437	0.463185
0	0.077360	0.009955	0.996954
0	0.252335	0.954685	-0.157809
0	-0.892209	0.396599	-0.216040
0	0.669194	0.529120	-0.521739
0	-0.082788	0.847940	-0.523588
0	0.447759	0.256481	0.856580
0	-0.568206	-0.803490	-0.177612
0	-0.483460	0.256567	-0.836923
0	-0.018050	0.444031	0.895829
0	0.761647	0.605465	0.230881
0	0.034456	0.234060	-0.971611
0	0.434933	-0.899988	-0.029239
0	-0.254187	-0.379014	0.889796
0	0.992560	-0.039775	-0.115077
0	-0.633481	-0.000410	0.773758
0	-0.840225	-0.322698	0.435761
0	0.460070	0.196109	-0.865955
0	0.657100	0.302141	-0.690601
0	-0.979333	0.140114	-0.145857
0	0.325527	-0.366323	-0.871688
0	0.156491	-0.907190	-0.390533
0	-0.181533	-0.819279	0.543900
0	-0.060119	0.684799	-0.726248
0	-0.018875	0.477288	-0.878544
0	0.942217	0.052061	0.330933
0	0.555263	-0.683248	0.474190
0	0.329276	-0.697148	0.636837
0	-0.891589	-0.452817	-0.005090
0	-0.220856	0.961588	-0.163007
0	0.727407	0.685069	-0.039484
0	0.566466	0.693617	0.444986
0	0.833084	-0.552995	-0.012910
0	0.946064	-0.315228	-0.074793
0	-0.930520	-0.033963	0.364662
