#shell-id	x	y	z
0	0.881005	-0.466606	-0.078163
0	-0.894887	0.327976	-0.302669
0	0.692972	0.389295	0.606827
0	0.000203	-0.677886	-0.735167
0	-0.922227	-0.341836	-0.180681
0	-0.998741	0.036743	-0.034154
0	0.693366	0.654962	0.300448
0	0.371895	-0.682387	0.629319
0	0.674495	-0.668702	0.312880
0	0.611011	0.022484	0.791303
0	-0.387832	-0.730158	-0.562544
0	0.693263	-0.573139	-0.436918
0	-0.922373	0.152178	0.355063
0	0.674403	-0.365788	0.641389
0	0.342717	0.425310	0.837649
0	0.247054	0.052831	0.967560
0	0.928274	0.273532	-0.251968
0	-0.339206	-0.691623	0.637649
0	-0.072083	0.303090	0.950232
0	0.756198	0.152740	-0.636266
0	-0.343095	0.800378	0.491611
0	0.337928	-0.903267	0.264410
0	-0.071702	-0.922601	-0.379034
0	0.693632	-0.246271	-0.676924
0	0.437075	0.347960	-0.829391
0	0.083262	0.182098	-0.979749
0	0.880856	0.040388	0.471659
0	-0.001979	-0.868041	0.496489
0	0.687835	0.533724	-0.491957
0	0.436918	0.854955	-0.279561
0	-0.247359	0.960042	0.130897
0	0.414831	0.899653	0.136159
0	-0.611250	0.786722	0.086264
0	-0.388199	0.501497	0.773177
0	-0.337764	0.336552	-0.879004
0	-0.083019	-0.991297	0.102168
0	0.002064	0.565124	-0.825003
0	-0.756045	-0.646754	0.100526
0	0.415128	-0.062777	-0.907595
