#shell-id	x	y	z
0	-0.011072	-0.975750	-0.218607
0	-0.591417	0.731404	0.339522
0	-0.727735	-0.193518	-0.657991
0	-0.249780	-0.468825	0.847239
0	0.775944	0.247004	-0.580430
0	0.041005	-0.042083	-0.998272
0	0.993276	0.073753	-0.089237
0	-0.334660	0.169960	0.926885
0	0.515040	0.042901	0.856092
0	0.070873	-0.351813	-0.933383
0	-0.009585	-0.278278	0.960453
0	0.367880	-0.553554	0.747156
0	0.726711	-0.604046	0.327137
0	-0.598168	-0.800985	-0.024851
0	-0.488986	0.868466	0.081611
0	0.542291	0.344222	-0.766441
0	-0.713503	-0.521519	0.467902
0	0.207280	0.479018	0.852981
0	0.354820	0.917968	-0.177308
0	0.709585	-0.151979	0.688034
0	-0.222159	0.974872	-0.016433
0	-0.674018	-0.510643	-0.533800
0	-0.247284	0.132471	-0.959845
0	-0.430905	-0.645387	-0.630711
0	-0.901374	-0.326489	0.284482
0	0.461741	-0.288866	0.838661
0	0.791948	0.595805	-0.133549
0	-0.051958	-0.911589	0.407807
0	-0.167951	0.773459	-0.611190
0	-0.374825	0.469511	0.799416
0	-0.772129	-0.598269	-0.214221
0	-0.888139	0.451502	-0.085760
0	0.586479	0.749030	-0.308215
0	0.296029	-0.902039	-0.314153
0	0.601830	-0.274983	-0.749790
0	0.495656	0.362764	0.789131
0	0.516637	-0.827591	0.219496
0	-0.559612	-0.042740	0.827652
0	0.773425	-0.052148	-0.631739
0	0.722832	-0.691022	0.001262
0	0.831133	-0.305988	-0.464316
0	-0.249377	-0.871470	-0.422316
0	-0.465089	-0.610314	0.641256
0	0.094401	-0.525649	0.845448
0	-0.630818	0.528203	0.568392
0	0.076259	-0.853718	-0.515122
0	-0.328686	-0.817363	0.473163
0	-0.240334	0.914948	-0.324206
0	0.370388	-0.722182	-0.584180
0	0.470994	-0.722988	0.505424
0	0.148439	0.722297	0.675465
0	-0.118114	0.624245	0.772248
0	-0.243243	-0.188102	-0.951551
0	-0.955458	0.244691	0.165005
0	-0.924412	-0.379200	-0.040863
0	0.645915	-0.458865	0.610112
0	-0.067855	-0.992358	0.103063
0	0.881512	-0.012661	0.471992
0	0.858904	0.333270	0.388864
0	0.926330	0.010628	-0.376563
0	0.298958	0.161495	-0.940502
0	0.127578	0.710875	-0.691651
0	-0.972818	0.171312	-0.155809
0	-0.813932	0.525373	0.247987
0	-0.540069	-0.767500	-0.345353
0	0.324216	0.936902	0.130763
0	0.969547	0.123515	0.211479
0	0.852742	-0.321736	0.411482
